ID,W,G,R,AB,H,1B,2B,3B,HR,BB,SO,SB,CS,HBP,BBHBP,SF,Outs,Outsinplay,RA,BA,OBA,SLG,OPS,LogRuns,Team_ID,Team_ID_Encoded
903,92,161,712,5489,1444.0,1004,255,47,138,468,832,49,28,0,468,0,4045,3213,565,0.263071598,0.32096693,0.402076881,0.723043811,6.569481420414296,Team_22,80.05761276237554
905,83,162,686,5495,1424.0,1040,212,35,137,506,824,175,82,0,506,0,4071,3247,642,0.259144677,0.321613064,0.385259327,0.706872391,6.532334292222349,Team_51,81.12549452966455
907,54,161,605,5418,1367.0,996,230,41,100,499,819,65,55,0,499,0,4051,3232,822,0.252307124,0.315362515,0.365263935,0.68062645,6.406879986069314,Team_86,77.51346915829869
909,90,162,703,5538,1396.0,998,215,33,150,516,1190,124,40,0,516,0,4142,2952,652,0.252076562,0.315824248,0.384073673,0.699897921,6.556778356158042,Team_94,80.46876264396167
911,67,162,740,5542,1477.0,1013,280,34,150,509,1103,65,32,64,573,34,4065,2962,862,0.266510285,0.333387543,0.410501624,0.743889167,6.608000625296087,Team_64,79.00772766946258
913,96,162,721,5447,1422.0,930,276,31,185,481,1083,94,31,56,537,44,4025,2942,638,0.261061135,0.324983411,0.42500459,0.749988,6.582025138892826,Team_58,78.63901044860229
915,64,109,458,3677,910.0,661,119,26,104,342,647,98,47,0,342,0,2767,2120,403,0.247484362,0.311520279,0.378841447,0.690361726,6.129050210060545,Team_10,78.0778253460572
917,77,162,841,5598,1539.0,1032,302,44,161,631,1081,125,35,0,631,0,4059,2978,846,0.274919614,0.348370525,0.430868167,0.779238692,6.7357800142423265,Team_63,78.37525563334707
919,89,162,671,5524,1451.0,1100,220,30,101,515,690,53,35,0,515,0,4073,3383,623,0.262671977,0.325550588,0.368211441,0.693762029,6.51025834052315,Team_123,80.30365349564403
921,64,162,581,5475,1356.0,1034,197,31,94,498,1054,117,56,0,498,0,4119,3065,724,0.247671233,0.310396786,0.346484018,0.656880804,6.366470447731438,Team_120,78.7049491524161
923,75,162,798,5696,1516.0,955,339,13,209,548,1028,73,23,45,593,49,4180,3152,771,0.266151685,0.332754812,0.440308989,0.773063801,6.683360945766275,Team_111,81.19148866272155
925,87,162,682,5488,1409.0,1012,258,26,113,439,911,159,55,0,439,0,4079,3168,616,0.256741983,0.311793487,0.375,0.686793487,6.52649485957079,Team_104,79.21770468804517
927,47,115,543,3943,1042.0,728,178,16,120,402,715,65,54,0,402,0,2901,2186,660,0.264265787,0.332336018,0.408825767,0.741161786,6.298949246855942,Team_29,79.88500096778132
929,67,162,711,5544,1490.0,1056,250,52,132,515,725,126,52,0,515,0,4054,3329,820,0.268759019,0.330912692,0.404040404,0.734953096,6.568077911411976,Team_103,78.49856698685302
931,88,162,731,5576,1465.0,968,298,38,161,564,1104,123,31,40,604,47,4111,3007,679,0.262733142,0.332262727,0.416427547,0.748690273,6.595780513961311,Team_6,80.99690373928452
933,95,160,796,5448,1500.0,1038,284,44,134,565,741,66,58,0,565,0,3948,3207,709,0.275330396,0.343422584,0.417400881,0.760823465,6.680854678790215,Team_1,80.12160057047782
935,57,105,452,3581,968.0,726,178,15,49,295,396,46,41,0,295,0,2613,2217,389,0.270315554,0.325851393,0.369449874,0.695301268,6.115892125483034,Team_36,78.7049491524161
937,63,162,619,5487,1357.0,970,259,25,103,440,1048,92,39,37,477,25,4130,3082,804,0.247311828,0.306228085,0.35994168,0.666169765,6.429719478039138,Team_133,77.27759998016256
939,95,162,822,5642,1548.0,1011,294,40,203,430,1133,60,40,45,475,36,4094,2961,675,0.27437079,0.328782708,0.448599787,0.777382495,6.71295620067707,Team_77,79.00935845351081
941,90,162,697,5398,1293.0,838,250,30,175,571,1323,134,44,58,629,42,4105,2782,577,0.23953316,0.316691382,0.394220082,0.710911464,6.548219102762372,Team_16,79.25970009176169
943,80,162,767,5663,1489.0,971,287,36,195,470,1094,156,55,74,544,43,4174,3080,753,0.26293484,0.32528,0.429630938,0.754910938,6.643789733147672,Team_39,79.81413345688416
945,88,162,804,5605,1543.0,1045,294,27,177,549,981,200,46,54,603,58,4062,3081,750,0.27528992,0.342483243,0.432114184,0.774597427,6.690842277418564,Team_73,79.8918458210646
947,97,161,719,5494,1433.0,1029,231,25,148,560,945,90,51,0,560,0,4061,3116,653,0.260829996,0.329203832,0.392792137,0.721995969,6.579251212010101,Team_82,80.21336691063277
949,95,162,787,5563,1540.0,1040,297,34,169,521,1143,49,20,39,560,58,4023,2880,711,0.276829049,0.339750849,0.433579004,0.773329854,6.669498089857879,Team_36,78.7049491524161
951,65,162,722,5664,1494.0,994,306,29,165,455,1070,122,62,0,455,0,4170,3100,863,0.263771186,0.318516097,0.415430791,0.733946888,6.583409222158765,Team_7,75.38265511294793
953,88,162,699,5516,1502.0,1067,298,31,106,598,795,53,52,0,598,0,4014,3219,664,0.272298767,0.343473994,0.395213923,0.738687917,6.551080335043404,Team_146,79.50373951014369
955,90,144,645,4814,1202.0,797,210,27,168,520,933,73,43,0,520,0,3612,2679,540,0.249688409,0.322834646,0.409223099,0.732057745,6.470799503782602,Team_46,80.47756679954074
957,75,162,665,5675,1474.0,992,294,50,138,478,877,88,50,0,478,0,4201,3324,736,0.259735683,0.317243621,0.402114537,0.719358158,6.501289670540389,Team_59,78.67992476303151
959,77,162,686,5492,1397.0,980,239,28,150,562,937,182,49,0,562,0,4095,3158,729,0.254369993,0.323587711,0.39002185,0.713609561,6.532334292222349,Team_95,77.91724330668968
961,75,162,611,5519,1386.0,1041,216,24,105,490,834,74,74,0,490,0,4133,3299,728,0.251132452,0.312198369,0.356042761,0.66824113,6.416732282512326,Team_92,79.39730554246107
963,56,144,642,5036,1309.0,867,275,27,140,492,906,75,16,0,492,0,3727,2821,777,0.259928515,0.325795948,0.408657665,0.734453613,6.466144724237619,Team_38,78.71747761542065
965,67,162,624,5571,1398.0,970,249,53,126,448,813,67,72,0,448,0,4173,3360,762,0.25094238,0.306695464,0.382516604,0.689212068,6.437751649736401,Team_109,78.34228628144017
967,80,162,835,5659,1571.0,1008,357,23,183,505,1061,53,24,40,545,50,4088,3027,784,0.277610885,0.33834346,0.445838487,0.784181948,6.728628613084702,Team_39,79.81413345688416
969,78,162,725,5529,1513.0,1080,279,13,141,506,909,56,33,54,560,54,4016,3107,829,0.273648038,0.337457268,0.405317417,0.742774686,6.587550014824796,Team_114,78.90276526385752
971,79,160,738,5470,1517.0,1167,221,40,89,617,625,118,58,0,617,0,3953,3328,807,0.277330896,0.35058321,0.381170018,0.731753228,6.6052979209482015,Team_89,80.27606583556135
973,83,162,776,5557,1442.0,901,300,39,202,466,1240,158,39,90,556,35,4115,2875,733,0.259492532,0.324983735,0.436566493,0.761550227,6.655440350367647,Team_8,79.07985339874436
975,63,162,598,5563,1385.0,981,237,19,148,411,1207,105,42,34,445,48,4178,2971,723,0.248966385,0.302179657,0.378213194,0.680392851,6.395261598115449,Team_91,77.84180840021031
977,83,162,923,5603,1611.0,1063,269,40,239,562,1060,137,65,0,562,0,3992,2932,908,0.28752454,0.352473642,0.477779761,0.830253402,6.828712071641684,Team_137,80.6876732725293
979,72,162,827,5623,1531.0,992,284,54,201,518,1144,86,50,50,568,43,4092,2948,844,0.272274587,0.336701957,0.449226392,0.785928349,6.71901315438526,Team_38,78.71747761542065
981,73,162,676,5531,1436.0,1049,239,46,102,460,869,132,70,0,460,0,4095,3226,709,0.259627554,0.316474712,0.374796601,0.691271313,6.517671272912275,Team_78,78.09723083447903
983,87,162,758,5551,1508.0,1094,262,34,118,588,882,153,72,0,588,0,4043,3161,744,0.271662763,0.341423685,0.394883805,0.736307489,6.63200177739563,Team_39,79.81413345688416
985,102,159,757,5371,1401.0,938,258,24,181,608,847,99,49,0,608,0,3970,3123,582,0.26084528,0.336009366,0.418916403,0.754925769,6.630683385642372,Team_65,82.35183048031948
987,82,162,764,5544,1544.0,1130,256,46,112,526,693,66,45,0,526,0,4000,3307,725,0.278499278,0.341021417,0.401875902,0.742897319,6.639875833826536,Team_55,78.53623404971326
989,67,161,747,5599,1478.0,1029,256,35,158,561,1061,130,66,0,561,0,4121,3060,820,0.26397571,0.331006494,0.406858368,0.737864861,6.617402977974478,Team_144,79.76364493635991
991,52,114,613,3983,1114.0,765,198,27,124,437,730,82,35,0,437,0,2869,2139,697,0.279688677,0.350904977,0.436354507,0.787259484,6.419994928147142,Team_58,78.63901044860229
993,82,162,734,5494,1429.0,972,272,24,161,624,901,91,68,0,624,0,4065,3164,731,0.260101929,0.335567179,0.406261376,0.741828555,6.5998704992128365,Team_61,79.40076266675466
995,59,108,519,3820,1052.0,777,168,17,90,378,520,32,31,0,378,0,2768,2248,481,0.27539267,0.340638399,0.39895288,0.739591279,6.253828811575473,Team_140,79.76364493635991
997,99,162,851,5678,1603.0,1086,333,32,152,462,805,117,51,74,536,64,4075,3270,644,0.282317718,0.340713603,0.432546671,0.773260274,6.747586526829315,Team_120,78.7049491524161
999,71,162,685,5433,1374.0,920,284,21,149,541,1094,58,35,67,608,33,4059,2965,755,0.252898951,0.326308857,0.395177618,0.721486476,6.530877627725885,Team_58,78.63901044860229
1001,86,162,820,5619,1510.0,975,327,16,192,672,1056,51,23,66,738,56,4109,3053,825,0.268731091,0.35053797,0.435130806,0.785668776,6.710523109452428,Team_42,78.1678195951322
1003,76,162,799,5631,1497.0,1038,219,34,206,608,870,84,40,0,608,0,4134,3264,774,0.26584976,0.337393813,0.426567217,0.76396103,6.684611727667927,Team_108,79.33136683864726
1005,71,162,572,5468,1286.0,985,183,22,96,597,735,43,23,0,597,0,4182,3447,646,0.23518654,0.310469909,0.329370885,0.639840794,6.35088571671474,Team_113,80.83361369157439
1007,53,113,594,3952,1092.0,727,239,23,103,359,635,94,30,0,359,0,2860,2225,688,0.276315789,0.33658084,0.426619433,0.763200273,6.38856140554563,Team_40,77.95784257654961
1009,75,162,759,5584,1464.0,1001,307,21,135,527,1046,133,48,50,577,54,4120,3074,761,0.26217765,0.328399035,0.397206304,0.725605338,6.633318433280377,Team_54,79.14332055828211
1011,78,162,851,5637,1572.0,1049,299,21,203,615,890,107,46,0,615,0,4065,3175,815,0.27887174,0.349808061,0.4474011,0.797209161,6.747586526829315,Team_145,79.36433619055416
1013,94,162,767,5541,1497.0,1058,265,39,135,596,904,154,85,0,596,0,4044,3140,657,0.27016784,0.341046114,0.405161523,0.746207637,6.643789733147672,Team_8,79.07985339874436
1015,64,115,574,3911,1051.0,702,211,38,100,376,698,140,62,0,376,0,2860,2162,532,0.268729225,0.332866807,0.418818716,0.751685523,6.354370040797351,Team_106,79.34369089919473
1017,82,162,735,5521,1407.0,931,275,27,174,585,1076,79,36,73,658,46,4114,3038,719,0.254845137,0.331726908,0.40898388,0.740710787,6.601230118728877,Team_44,79.7216495326434
1019,81,162,653,5470,1396.0,1007,245,29,115,448,928,94,56,0,448,0,4074,3146,649,0.255210238,0.311591754,0.373674589,0.685266343,6.483107351457199,Team_21,80.8479570263648
1021,88,162,887,5757,1652.0,1073,352,50,177,474,1054,103,30,56,530,45,4105,3051,797,0.286955011,0.344598863,0.457703665,0.802302528,6.78897174299217,Team_19,79.77554565349752
1023,51,110,476,3688,944.0,697,134,16,97,393,571,44,33,0,393,0,2744,2173,453,0.255965293,0.32761578,0.379880694,0.707496475,6.1675164908883415,Team_20,77.72607079195981
1025,84,162,731,5530,1486.0,1030,305,25,126,593,820,59,39,0,593,0,4044,3224,712,0.268716094,0.339539441,0.401265823,0.740805264,6.595780513961311,Team_41,81.04839216097903
1027,74,162,650,5450,1357.0,911,286,21,139,503,1250,79,38,42,545,30,4093,2843,709,0.248990826,0.315684647,0.385688073,0.701372721,6.478509642208569,Team_40,77.95784257654961
1029,88,162,940,5672,1637.0,1090,314,32,201,595,1045,82,47,0,595,0,4035,2990,871,0.288610719,0.356151269,0.461565585,0.817716854,6.846943139585379,Team_22,80.05761276237554
1031,89,162,795,5581,1546.0,1053,268,58,167,510,810,131,72,0,510,0,4035,3225,726,0.277011288,0.337547201,0.435585021,0.773132221,6.679599185844383,Team_73,79.8918458210646
1033,99,161,759,5508,1482.0,990,281,53,158,503,807,144,77,0,503,0,4026,3219,588,0.269063181,0.330227915,0.425381264,0.755609179,6.633318433280377,Team_12,80.71607961873718
1035,97,162,853,5651,1566.0,996,363,29,178,581,1308,123,19,72,653,50,4085,2777,656,0.277119094,0.349228832,0.446115732,0.795344564,6.74993119378857,Team_88,80.01561735865903
1037,76,159,724,5514,1497.0,1133,215,28,121,563,746,81,48,0,563,0,4017,3271,736,0.271490751,0.338983051,0.386470802,0.725453852,6.586171654854675,Team_33,78.65152336482947
1039,90,162,619,5426,1371.0,970,275,21,105,471,1133,57,32,86,557,39,4055,2922,603,0.252672318,0.320159415,0.369148544,0.68930796,6.429719478039138,Team_62,80.79095005250647
1041,83,162,688,5564,1441.0,1006,269,32,134,485,978,102,44,59,544,42,4123,3145,662,0.258986341,0.322764228,0.39108555,0.713849778,6.535241271013659,Team_147,80.43557139582421
1043,70,161,637,5479,1378.0,1000,227,39,112,542,1022,130,57,0,542,0,4101,3079,735,0.251505749,0.318883906,0.368497901,0.687381807,6.45833828334479,Team_69,78.01057528100284
1045,74,162,738,5608,1541.0,1091,300,49,101,451,781,117,54,0,451,0,4067,3286,710,0.27478602,0.328767123,0.39978602,0.728553143,6.6052979209482015,Team_123,80.30365349564403
1047,85,162,643,5502,1412.0,1016,239,60,97,517,869,164,95,0,517,0,4090,3221,646,0.256633951,0.32048513,0.37477281,0.69525794,6.467698726104354,Team_91,77.84180840021031
1049,84,162,810,5689,1562.0,1031,328,27,176,534,1149,64,30,49,583,47,4127,2978,733,0.27456495,0.339452445,0.434522763,0.773975208,6.698268054115413,Team_102,79.34369089919473
1051,62,162,737,5535,1415.0,948,285,42,140,524,921,140,65,52,576,51,4120,3199,891,0.25564589,0.32310938,0.398193315,0.721302695,6.6039438246004725,Team_71,78.31950581116992
1053,65,162,713,5473,1366.0,851,301,34,180,589,1529,86,41,39,628,41,4107,2578,836,0.249588891,0.324649951,0.41567696,0.740326911,6.570882962339584,Team_73,79.8918458210646
1055,84,162,633,5497,1349.0,929,247,26,147,452,1133,112,26,56,508,47,4148,3015,664,0.245406585,0.306840714,0.380025468,0.686866182,6.452048954437226,Team_12,80.71607961873718
1057,73,162,890,5685,1566.0,971,326,23,246,548,1093,97,32,75,623,55,4119,3026,968,0.275461741,0.344020116,0.470712401,0.814732517,6.792344427470809,Team_1,80.12160057047782
1059,85,161,772,5592,1469.0,1037,272,12,148,588,935,146,39,0,588,0,4123,3188,748,0.26269671,0.332847896,0.395028612,0.727876509,6.650279048587422,Team_64,79.00772766946258
1061,61,162,513,5409,1274.0,930,227,16,101,459,1184,142,39,39,498,40,4135,2951,698,0.23553337,0.297965361,0.339434276,0.637399637,6.2422232654551655,Team_64,79.00772766946258
1063,69,162,708,5585,1434.0,957,273,13,191,452,1120,81,25,52,504,43,4151,3031,860,0.256759176,0.316046967,0.412891674,0.728938641,6.5638555265321274,Team_85,79.06761202339203
1065,55,161,575,5406,1340.0,914,265,37,124,363,1035,65,44,64,427,57,4066,3031,864,0.247872734,0.3,0.379393267,0.679393267,6.3561076606958915,Team_23,79.14332055828211
1067,92,162,740,5504,1477.0,1088,272,35,82,511,779,256,115,0,511,0,4027,3248,604,0.268350291,0.330507066,0.375181686,0.705688752,6.608000625296087,Team_62,80.79095005250647
1069,95,162,887,5478,1481.0,962,259,25,235,675,1253,87,51,84,759,53,3997,2744,771,0.270354144,0.356120827,0.455458196,0.811579023,6.78897174299217,Team_110,81.7692300647022
1071,81,162,663,5448,1396.0,981,276,30,109,527,1061,156,38,47,574,51,4052,2991,626,0.256240822,0.324386629,0.377936858,0.702323487,6.498282149476434,Team_20,77.72607079195981
1073,81,162,751,5643,1515.0,1023,308,32,152,546,1147,69,30,41,587,41,4128,2981,743,0.268474216,0.335193749,0.415204678,0.750398427,6.62273632394984,Team_51,81.12549452966455
1075,98,162,749,5490,1390.0,901,292,30,167,604,1072,79,37,0,604,0,4100,3028,635,0.253187614,0.327207089,0.40856102,0.735768109,6.620073206530356,Team_137,80.6876732725293
1077,63,112,589,3856,1047.0,703,185,20,139,438,655,69,13,0,438,0,2809,2154,497,0.271524896,0.345831393,0.438018672,0.783850065,6.380122536899765,Team_40,77.95784257654961
1079,75,162,573,5379,1301.0,966,209,32,94,548,997,179,83,0,548,0,4078,3081,656,0.241866518,0.311962207,0.345045547,0.657007754,6.352629396319567,Team_34,78.85800620300988
1081,70,162,720,5565,1408.0,883,307,45,173,571,1298,102,40,37,608,41,4157,2859,782,0.253009883,0.324428709,0.417610063,0.742038772,6.580639137284949,Team_33,78.65152336482947
1083,98,162,682,5480,1391.0,982,223,48,138,493,924,126,60,0,493,0,4089,3165,569,0.253832117,0.315419387,0.387591241,0.703010628,6.52649485957079,Team_18,81.82141971846934
1085,97,162,930,5651,1608.0,1050,327,21,210,649,1053,139,35,72,721,49,4043,2990,767,0.284551407,0.362716088,0.461334277,0.824050365,6.836259277277067,Team_23,79.14332055828211
1087,86,162,697,5557,1454.0,1013,270,38,133,503,816,156,56,0,503,0,4103,3287,616,0.26165197,0.322937294,0.395717114,0.718654407,6.548219102762372,Team_74,80.60960351986894
1089,73,162,776,5665,1509.0,1019,319,33,138,510,989,126,49,0,510,0,4156,3167,833,0.266372462,0.326963563,0.407413945,0.734377508,6.655440350367647,Team_121,78.93638824398828
1091,79,162,784,5481,1415.0,939,268,32,176,578,1164,161,72,0,578,0,4066,2902,790,0.258164569,0.328932167,0.415070243,0.74400241,6.665683717782408,Team_145,79.36433619055416
1093,88,163,816,5580,1482.0,926,316,19,221,564,1132,184,81,0,564,0,4098,2966,768,0.265591398,0.333007813,0.447849462,0.780857275,6.705639094860003,Team_28,77.83185636540004
1095,75,162,649,5462,1427.0,974,299,26,128,431,901,71,35,49,480,44,4035,3134,745,0.261259612,0.318576679,0.395825705,0.714402384,6.476972362889683,Team_20,77.72607079195981
1097,63,162,620,5555,1450.0,1029,267,43,111,473,1107,120,73,0,473,0,4105,2998,751,0.261026103,0.319011281,0.384518452,0.703529733,6.431331081933479,Team_52,77.41190232823486
1099,78,162,758,5502,1454.0,921,309,42,182,497,1249,110,58,74,571,42,4048,2799,772,0.264267539,0.331152903,0.434932752,0.766085654,6.63200177739563,Team_91,77.84180840021031
1101,64,162,615,5552,1379.0,955,259,47,118,398,1165,86,33,43,441,36,4173,3008,742,0.248378963,0.301874274,0.375720461,0.677594735,6.423246963533519,Team_118,78.2165289677809
1103,85,162,642,5508,1400.0,998,213,32,157,509,722,28,30,0,509,0,4108,3386,674,0.254175744,0.317267741,0.389978214,0.707245955,6.466144724237619,Team_85,79.06761202339203
1105,90,161,659,5422,1397.0,976,248,19,154,552,864,75,61,0,552,0,4025,3161,633,0.257654002,0.326247071,0.395610476,0.721857546,6.492239835020471,Team_63,78.37525563334707
1107,77,162,750,5496,1441.0,977,298,28,138,608,1107,95,42,0,608,0,4055,2948,760,0.262190684,0.33568152,0.401928675,0.737610196,6.621405651764134,Team_88,80.01561735865903
1109,92,162,823,5601,1499.0,986,287,34,192,592,1012,159,49,0,592,0,4102,3090,698,0.26763078,0.33763927,0.433851098,0.771490368,6.714170529909472,Team_126,80.41836791691524
1111,76,162,578,5518,1373.0,1062,207,33,71,484,827,234,64,0,484,0,4145,3318,633,0.248822037,0.309396868,0.336897427,0.646294294,6.361302477572996,Team_123,80.30365349564403
1113,90,163,860,5691,1591.0,1071,313,36,171,622,1152,100,31,58,680,44,4100,2948,758,0.279564224,0.35401403,0.437357231,0.79137126,6.7580945044277305,Team_143,80.22457741386685
1115,81,162,743,5559,1384.0,879,285,34,186,525,1184,131,52,48,573,47,4175,2991,761,0.248965641,0.316717916,0.412844037,0.729561952,6.612041034833092,Team_132,78.8397460545965
1117,68,162,714,5548,1423.0,937,266,24,196,547,1221,99,39,71,618,40,4125,2904,873,0.256488825,0.328875282,0.419069935,0.747945217,6.5722825426940075,Team_119,78.4197920174313
1119,76,162,773,5645,1506.0,977,331,38,160,504,965,76,30,67,571,53,4139,3174,788,0.266784765,0.331312809,0.423914969,0.755227778,6.651571873589727,Team_10,78.0778253460572
1121,86,161,868,5556,1589.0,1046,301,22,220,617,955,118,59,0,617,0,3967,3012,815,0.28599712,0.357362709,0.466882649,0.824245358,6.767343125265392,Team_105,79.8588764691577
1123,81,162,726,5448,1413.0,892,327,19,175,531,1162,79,34,73,604,38,4035,2873,697,0.259361233,0.331198686,0.422723935,0.753922622,6.588926477533519,Team_28,77.83185636540004
1125,91,161,947,5560,1501.0,958,281,23,239,750,1159,40,15,52,802,44,4059,2900,813,0.269964029,0.359506712,0.457733813,0.817240525,6.854354502255021,Team_105,79.8588764691577
1127,90,162,713,5540,1490.0,1109,259,57,65,484,650,218,106,0,484,0,4050,3400,611,0.268953069,0.327689243,0.371480144,0.699169387,6.570882962339584,Team_87,79.46967711034428
1129,89,162,753,5596,1536.0,1098,271,31,136,547,736,42,39,0,547,0,4060,3324,713,0.274481773,0.339085138,0.406897784,0.745982922,6.625392368007956,Team_36,78.7049491524161
1131,90,162,801,5655,1567.0,1049,318,45,155,512,1027,94,44,63,575,52,4088,3061,758,0.277099912,0.340974212,0.431476569,0.772450781,6.687108607866515,Team_53,80.47483898790898
1133,103,162,800,5558,1450.0,938,279,28,205,609,1008,46,20,68,677,36,4108,3100,654,0.260885211,0.339180354,0.431810004,0.770990358,6.68586094706836,Team_113,80.83361369157439
1135,68,162,691,5448,1286.0,899,211,27,149,582,948,232,87,0,582,0,4162,3214,819,0.236049927,0.309784411,0.366740088,0.676524499,6.539585955617669,Team_52,77.41190232823486
1137,59,163,610,5489,1359.0,1009,211,35,104,483,727,116,62,0,483,0,4130,3403,793,0.247586081,0.308439384,0.355620332,0.664059715,6.415096959171596,Team_53,80.47483898790898
1139,66,162,632,5526,1359.0,992,213,28,126,553,849,72,52,0,553,0,4167,3318,781,0.245928339,0.314525415,0.36301122,0.677536635,6.450470422144176,Team_78,78.09723083447903
1141,75,162,823,5564,1478.0,985,264,35,194,567,1081,120,71,0,567,0,4086,3005,849,0.265636233,0.333550807,0.430265996,0.763816803,6.714170529909472,Team_66,80.60355301069029
1143,97,162,867,5518,1452.0,930,267,33,222,627,1138,147,46,74,701,51,4066,2928,657,0.263138818,0.34338118,0.444182675,0.787563855,6.7661917146603505,Team_38,78.71747761542065
1145,78,144,634,4942,1303.0,941,191,31,140,468,1023,127,45,0,468,0,3639,2616,609,0.263658438,0.327356747,0.399838122,0.727194869,6.453624998892692,Team_88,80.01561735865903
1147,91,162,850,5546,1500.0,970,314,33,183,705,874,43,23,72,777,51,4046,3172,770,0.2704652,0.357232507,0.437973314,0.795205821,6.7464121285733745,Team_56,80.70207004671622
1149,71,162,741,5531,1446.0,954,257,39,196,501,977,81,61,0,501,0,4085,3108,839,0.261435545,0.322778515,0.428313144,0.751091659,6.60934924316738,Team_25,79.67965412892687
1151,79,145,796,4996,1377.0,899,276,20,182,549,871,110,41,0,549,0,3619,2748,708,0.275620496,0.347339946,0.448158527,0.795498473,6.680854678790215,Team_140,79.76364493635991
1153,71,162,680,5592,1429.0,1037,205,29,158,471,793,60,68,0,471,0,4163,3370,826,0.255543634,0.313376216,0.387339056,0.700715272,6.523562306149512,Team_74,80.60960351986894
1155,76,162,750,5518,1380.0,871,287,28,194,599,1335,77,25,81,680,25,4138,2803,907,0.250090613,0.33103005,0.417723813,0.748753863,6.621405651764134,Team_38,78.71747761542065
1157,83,162,836,5568,1526.0,1037,288,39,162,476,926,120,42,75,551,57,4042,3116,867,0.274066092,0.336301813,0.427083333,0.763385147,6.729824070489475,Team_96,79.78353845446166
1159,67,162,758,5517,1507.0,1028,278,59,142,388,944,146,90,0,388,0,4010,3066,967,0.273155701,0.320914479,0.422149719,0.743064198,6.63200177739563,Team_123,80.30365349564403
1161,67,162,667,5491,1353.0,850,311,27,165,452,993,110,48,64,516,49,4138,3145,773,0.246403205,0.308619551,0.403023129,0.71164268,6.504288173536645,Team_102,79.34369089919473
